sample_id	taxon_rank	taxon_name	taxid_if_available	mean_relative_abundance_classified_only	sd_relative_abundance_classified_only	replicates_detected	mean_direct_reads_if_available	mean_clade_reads	notes
S_23_10_25	phylum	Tenericutes	544448	0.001024963577552772	5.857545426986556e-05	3	1.6666666666666667	181.66666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Gemmatimonadetes	142182	0.0010193210052506895	4.872111285513054e-05	3	0.0	180.66666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Chlorobi	1090	0.0008538123002241322	2.7115515420725994e-05	3	0.0	151.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Kiritimatiellaeota	134625	0.0006901667895587117	6.18103608060775e-05	3	1.3333333333333333	122.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Fusobacteria	32066	0.0005867378145204947	6.481393376542107e-05	3	0.0	104.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Nitrospirae	40117	0.0005021588210059534	6.39929092844796e-05	3	0.6666666666666666	89.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Thermotogae	200918	0.00037989733355742113	6.200629158309002e-05	3	0.0	67.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Ignavibacteriae	1134404	0.000370468144281736	2.75514706992767e-05	3	0.0	65.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Nucleocytoviricota	2732007	0.00030090123691523505	2.351459050381001e-05	3	0.0	53.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Deferribacteres	200930	0.00027832024045127877	4.550684342340213e-05	3	0.0	49.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Synergistetes	508458	0.00025575956738386563	1.1583350523339482e-05	3	0.0	45.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Chlamydiae	204428	0.0002520269696254594	4.330659770936798e-05	3	0.0	44.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Thaumarchaeota	651137	0.00025010790846762243	2.875407173509786e-05	3	0.0	44.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Calditrichaeota	1930617	0.00024072357614629352	1.4291115413615772e-05	3	0.0	42.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Thermodesulfobacteria	200940	0.00020874424647061713	2.249056464066278e-05	3	0.0	37.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Peploviricota	2731361	0.00015421392098662976	6.614099946653616e-06	3	0.0	27.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Chrysiogenetes	200938	0.0001542077875971765	6.4013826660296434e-06	3	0.0	27.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Aquificae	200783	0.00015045183757084023	1.725723920759748e-05	3	0.0	26.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Candidatus Saccharibacteria	95818	0.00010719486708703366	9.761468140991985e-06	3	4.0	19.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Balneolaeota	1936987	0.0001052899581129469	5.110249814344053e-05	3	0.0	18.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Armatimonadetes	67819	9.966094734967304e-05	2.2720463871837202e-05	3	0.0	17.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Crenarchaeota	28889	7.711372235104934e-05	1.6351942257317147e-05	3	0.0	13.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Candidatus Bipolaricaulota	67810	4.701657784981093e-05	8.623541543226229e-06	3	0.0	8.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Candidatus Thermoplasmatota	2283796	4.513553614191617e-05	1.4926310748891702e-05	3	0.0	8.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Atribacterota	67818	4.1378404825696934e-05	8.653927581185803e-06	3	0.0	7.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Candidatus Lokiarchaeota	1655434	3.9488791501903534e-05	9.74232359179795e-06	3	0.0	7.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Candidatus Cloacimonetes	456828	3.572855566761794e-05	6.490564156915216e-06	3	0.0	6.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Dictyoglomi	68297	3.0082401672546777e-05	1.4173598394749929e-05	3	0.0	5.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Candidatus Omnitrophica	67812	2.4446666874878184e-05	3.240032194029448e-06	3	0.0	4.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Fibrobacteres	65842	2.4445447761655485e-05	8.602761744072608e-06	3	0.0	4.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Elusimicrobia	74152	2.2563186940538025e-05	9.753447800497908e-06	3	0.0	4.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Pisuviricota	2732408	1.3165997195361135e-05	3.268685197489169e-06	3	0.0	2.3333333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Candidatus Absconditabacteria	221235	1.1293564926704764e-05		1	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Cossaviricota	2732415	1.1286803068970296e-05	5.651383745876765e-06	3	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Coprothermobacterota	2138240	8.458202238592822e-06	3.983786600130263e-06	2	0.0	1.5	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Caldiserica	67814	7.524129008239297e-06	3.2644277755215467e-06	3	0.0	1.3333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Candidatus Micrarchaeota	1801631	7.521062313512675e-06	3.251149266832636e-06	3	0.0	1.3333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Duplornaviricota	2732405	5.641868187121836e-06	4.632128723873443e-09	3	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Candidatus Korarchaeota	51967	5.637582379172516e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_10_25	phylum	Preplasmiviricota	2732008	5.637582379172516e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Proteobacteria	1224	0.588046872878817	0.000359551933565123	3	3415.3333333333335	79073.33333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Bacteroidetes	976	0.08708133031558794	0.00025226179936377075	3	374.6666666666667	11709.666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Actinobacteria	201174	0.08230464314589998	0.0002844841691754694	3	89.33333333333333	11067.333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Chordata	7711	0.04948377684225553	0.00022581593144109115	3	0.0	6654.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Firmicutes	1239	0.03480386551827883	0.00034373382811906734	3	78.66666666666667	4680.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Planctomycetes	203682	0.03428664882011723	0.0005926727846612603	3	20.666666666666668	4610.333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Cyanobacteria	1117	0.030733484136926878	0.000262515268674992	3	153.0	4132.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Chloroflexi	200795	0.004337981486452016	0.00018263307789202944	3	3.6666666666666665	583.3333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Acidobacteria	57723	0.004263835304552879	0.00011728436466941967	3	3.0	573.3333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Euryarchaeota	28890	0.004174734028120057	0.00018109988982474868	3	3.0	561.3333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Verrucomicrobia	74201	0.0038226507164240016	0.00012075354578392176	3	2.6666666666666665	514.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Spirochaetes	203691	0.0028036087183631654	5.010664212380022e-05	3	0.0	377.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Deinococcus-Thermus	1297	0.00267468718961067	8.320207748997766e-05	3	0.0	359.6666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Chlorobi	1090	0.0012740702119802656	0.00011219584370540049	3	0.0	171.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Kiritimatiellaeota	134625	0.0012270702034610991	2.035712477444598e-05	3	0.3333333333333333	165.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Tenericutes	544448	0.0011999008623290342	0.00011351218533941927	3	1.6666666666666667	161.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Uroviricota	2731618	0.0010957171022324531	2.836388979381665e-05	3	0.0	147.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Gemmatimonadetes	142182	0.0010734290096543638	5.140031545172265e-05	3	0.0	144.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Fusobacteria	32066	0.0007660210005483522	6.502235616637416e-05	3	0.0	103.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Nitrospirae	40117	0.0006915879402172257	6.763181621925451e-05	3	0.0	93.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Ignavibacteriae	1134404	0.0005726287519031547	7.372767438518545e-06	3	0.0	77.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Thermotogae	200918	0.0005725746672858035	6.362343089878376e-05	3	0.0	77.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Thaumarchaeota	651137	0.0004214516956942683	3.7285179040710724e-05	3	0.0	56.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Nucleocytoviricota	2732007	0.0004015927964046543	4.468276235895658e-05	3	0.0	54.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Thermodesulfobacteria	200940	0.0003942064446741302	4.541780906791e-05	3	0.0	53.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Calditrichaeota	1930617	0.00036433913542327544	7.827416412579434e-05	3	0.0	49.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Synergistetes	508458	0.0003370724047011829	7.476249416907282e-05	3	0.0	45.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Deferribacteres	200930	0.00032972164862386967	1.940479575557269e-05	3	0.0	44.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Chlamydiae	204428	0.000307463130429665	5.701184627194987e-05	3	0.0	41.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Chrysiogenetes	200938	0.0002775904512533217	3.380428864045165e-05	3	0.0	37.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Balneolaeota	1936987	0.0002156521093207744	2.6619836981588634e-05	3	0.0	29.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Aquificae	200783	0.00020073222507783597	4.844247523868032e-05	3	0.0	27.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Crenarchaeota	28889	0.0001983198327033611	1.8798458400936562e-05	3	0.0	26.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Peploviricota	2731361	0.00015863429347076237	2.991191442683754e-05	3	0.0	21.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Armatimonadetes	67819	0.00015368687796708637	3.97434680875118e-06	3	0.0	20.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Candidatus Thermoplasmatota	2283796	0.00012642751099569178	1.4891953086202035e-05	3	0.0	17.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Candidatus Lokiarchaeota	1655434	0.00012639156977371348	3.845090934574373e-05	3	0.0	17.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Candidatus Omnitrophica	67812	0.00011645573339396431	3.795308797771254e-05	3	0.0	15.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Elusimicrobia	74152	8.675743019572163e-05	8.513356240718944e-06	3	0.0	11.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Candidatus Cloacimonetes	456828	7.928741946396129e-05	3.500664316685627e-05	3	0.0	10.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Atribacterota	67818	7.434368583563426e-05	2.6719942144338768e-05	3	0.0	10.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Candidatus Saccharibacteria	95818	7.431579950188886e-05	4.13085311617148e-05	3	4.0	10.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Candidatus Bipolaricaulota	67810	6.694759116673764e-05	1.4998340288068537e-05	3	0.0	9.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Fibrobacteres	65842	6.446396769214339e-05	8.733890569416486e-06	3	0.0	8.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Dictyoglomi	68297	4.2121790496702566e-05	2.8083197200966306e-05	3	0.0	5.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Caldiserica	67814	2.727313735388355e-05	1.1364593406448616e-05	3	0.0	3.6666666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Candidatus Absconditabacteria	221235	2.725096651439422e-05	1.5432436344163523e-05	3	0.0	3.6666666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Preplasmiviricota	2732008	1.4873508945052645e-05	3.168230883445587e-08	3	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Cossaviricota	2732415	1.4863766006680126e-05	7.411055612860483e-06	3	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Coprothermobacterota	2138240	1.2396943446086611e-05	4.301861342988647e-06	3	0.0	1.6666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Candidatus Micrarchaeota	1801631	1.115311798673126e-05	5.230073048693325e-06	2	0.0	1.5	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Pisuviricota	2732408	7.45489786789921e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Candidatus Nanohaloarchaeota	1462430	7.440283460340432e-06	2.0667893375670818e-08	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Negarnaviricota	2497569	7.440283460340432e-06	2.0667893375670818e-08	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_01_04	phylum	Duplornaviricota	2732405	7.4256690527816554e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Proteobacteria	1224	0.5956590311495708	0.0019486057815699136	3	3765.6666666666665	83470.66666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Actinobacteria	201174	0.08703512524783352	0.0005174780830540427	3	85.66666666666667	12196.333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Bacteroidetes	976	0.06716978586063517	0.000994859592850762	3	277.0	9412.666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Chordata	7711	0.04594234290548584	0.00025190239614398055	3	0.0	6438.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Planctomycetes	203682	0.03651080084766024	0.0007706409742270121	3	21.666666666666668	5116.333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Firmicutes	1239	0.03619226699775128	0.000643167248274932	3	85.33333333333333	5071.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Cyanobacteria	1117	0.027452780765600936	0.00016134693117209002	3	156.0	3847.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Chloroflexi	200795	0.005573298481032625	6.104779073601119e-05	3	8.0	781.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Euryarchaeota	28890	0.005221221540815363	0.0001349231068240926	3	2.3333333333333335	731.6666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Acidobacteria	57723	0.005045402870743187	0.00022654572106719072	3	4.333333333333333	707.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Verrucomicrobia	74201	0.003572744683423055	0.00023262743856936733	3	2.0	500.6666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Deinococcus-Thermus	1297	0.0030828827208418436	0.0001381569859081214	3	0.0	432.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Spirochaetes	203691	0.0030589733764766094	8.303921731040668e-05	3	0.0	428.6666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Chlorobi	1090	0.001422519907991409	7.325762240660592e-05	3	0.0	199.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Gemmatimonadetes	142182	0.00120838148153846	5.964491777736392e-05	3	0.0	169.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Uroviricota	2731618	0.001053681926239027	0.00013523296484260134	3	0.0	147.66666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Thaumarchaeota	651137	0.0010442735089512703	5.496336371863849e-05	3	0.6666666666666666	146.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Kiritimatiellaeota	134625	0.0010347948366073165	0.00011157911170285166	3	1.0	145.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Tenericutes	544448	0.0009087005239935675	4.842040006751625e-05	3	1.0	127.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Nitrospirae	40117	0.0008991342861923917	4.9374071928427446e-05	3	0.0	126.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Thermotogae	200918	0.000701706077308868	4.324554336333992e-05	3	0.0	98.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Fusobacteria	32066	0.0006898399643732702	3.694550413452265e-05	3	0.0	96.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Ignavibacteriae	1134404	0.0006731697858027678	1.7574843915953132e-05	3	0.0	94.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Nucleocytoviricota	2732007	0.0005114154619204111	5.7560082380914744e-05	3	0.3333333333333333	71.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Calditrichaeota	1930617	0.0005042898876881937	6.630312156093683e-05	3	0.0	70.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Thermodesulfobacteria	200940	0.00045196340678850424	1.1352723235100197e-05	3	0.0	63.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Synergistetes	508458	0.00044721181084739756	2.1036871894642524e-05	3	0.0	62.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Deferribacteres	200930	0.000397250928334855	8.622822822140719e-06	3	0.0	55.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Chlamydiae	204428	0.0003948396579591191	4.555276403464228e-05	3	0.0	55.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Chrysiogenetes	200938	0.00033538801425923815	1.859726905081669e-05	3	0.0	47.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Candidatus Thermoplasmatota	2283796	0.000304443680304261	4.829381205802358e-05	3	1.0	42.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Aquificae	200783	0.00027356465816998267	5.0194868714285065e-05	3	0.0	38.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Crenarchaeota	28889	0.00024971925216829815	7.11292061437269e-05	3	0.0	35.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Balneolaeota	1936987	0.00017125243336800058	2.5574548829468183e-05	3	0.0	24.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Candidatus Lokiarchaeota	1655434	0.0001450978798833426	1.082713214127185e-05	3	0.0	20.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Peploviricota	2731361	0.00013082743343828843	4.024414084027436e-06	3	0.0	18.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Armatimonadetes	67819	0.00012368668159689827	1.0787575252550142e-05	3	0.0	17.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Candidatus Omnitrophica	67812	0.00011893508565579158	1.0884086794753863e-05	3	0.0	16.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Candidatus Cloacimonetes	456828	9.989553017818635e-05	1.879198829995358e-05	3	0.0	14.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Candidatus Saccharibacteria	95818	8.563380548858664e-05	8.503754656278902e-08	3	2.6666666666666665	12.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Elusimicrobia	74152	8.563380548858664e-05	8.503754656278902e-08	3	0.3333333333333333	12.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Fibrobacteres	65842	8.325247889917019e-05	4.043289638339776e-06	3	0.0	11.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Atribacterota	67818	7.849717401864298e-05	1.8871414718234207e-05	3	0.0	11.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Candidatus Bipolaricaulota	67810	7.376219872439335e-05	4.650407820940084e-05	3	0.0	10.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Dictyoglomi	68297	7.135690318981424e-05	7.068067246966923e-06	3	0.0	10.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Caldiserica	67814	4.7580929380275025e-05	1.0942896602249682e-05	3	0.0	6.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Coprothermobacterota	2138240	1.9025751325581392e-05	8.222874596463601e-06	3	0.0	2.6666666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Candidatus Micrarchaeota	1801631	1.427230091476444e-05	1.417292442713088e-08	3	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Candidatus Absconditabacteria	221235	1.4267699530756484e-05	7.12327358214246e-06	3	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Candidatus Nanohaloarchaeota	1462430	1.069938379578465e-05	5.0476226144656376e-06	2	0.0	1.5	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Pisuviricota	2732408	7.143979768249296e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Cressdnaviricota	2732416	7.139137877960616e-06	6.847466913773997e-09	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Dividoviricota	2732009	7.137077692237361e-06	9.761009504608053e-09	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_03_04	phylum	Candidatus Korarchaeota	51967	7.130175616225427e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Proteobacteria	1224	0.5669363354681689	0.0023804378390441514	3	2659.6666666666665	64381.333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Actinobacteria	201174	0.1357168834833952	0.0001983775663910417	3	153.66666666666666	15412.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Cyanobacteria	1117	0.05209847154045993	0.0007107711803295562	3	190.66666666666666	5916.333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Bacteroidetes	976	0.04885256027351065	0.0007013942020200545	3	158.66666666666666	5547.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Chordata	7711	0.04227754333917431	0.0008870027301402938	3	0.0	4801.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Planctomycetes	203682	0.03614547914731948	0.0011125910875177736	3	16.0	4104.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Firmicutes	1239	0.02620050791289664	0.0004842299392802352	3	47.0	2975.3333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
